Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.034259578679676106,8.508151333276421e-63,180.75302874050772,0.012324265109369046,,,,,,,,,,,,,,,
protocol_type,0.10143893167544726,0.0,0.16053937960576614,0.05655111350754935,,,,,,,,,,,,,,,
service,0.163959073040355,0.0,4.669513050546882,0.20271963805466492,,,,,,,,,,,,,,,
flag,0.057869930978700926,1.840418584191291e-178,0.3444872598993303,0.024186656204883427,,,,,,,,,,,,,,,
src_bytes,0.23810514529369337,0.0,39662.44466459928,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.26057309884894997,0.0,17716.026222591332,2.6747012098838194e-11,,,,,,,,,,,,,,,
land,0.00018179736999801577,1.0,0.00018179736999801577,9.09036329870668e-05,,,,,,,,,,,,,,,
wrong_fragment,0.008369412255835984,0.00037828950386791584,0.021822417635691593,0.004197384338210003,,,,,,,,,,,,,,,
urgent,8.079883111022923e-05,1.0,0.00012119824666534385,4.039361705277931e-05,,,,,,,,,,,,,,,
hot,0.012926771978600482,2.6360137473203164e-09,0.05897180588962048,0.00546345326736364,,,,,,,,,,,,,,,
num_failed_logins,0.002002656242887424,0.9664976706707148,0.00231238509547671,0.0008720523329505701,,,,,,,,,,,,,,,
logged_in,0.13420857415037418,0.0,0.13420857415037418,0.013099536398437276,,,,,,,,,,,,,,,
num_compromised,0.010033478590605105,8.925450040693764e-06,0.2682376217242627,0.00022166870520527507,,,,,,,,,,,,,,,
root_shell,0.0008416492446094992,0.9999999999938309,0.0008416492446094992,0.0001282771373161504,,,,,,,,,,,,,,,
su_attempted,0.0006261909411043876,1.0,0.001097517455914132,0.00031316223762327573,,,,,,,,,,,,,,,
num_root,0.0036840301176955803,0.3767674848881659,0.2930900176768829,0.0002181795209305406,,,,,,,,,,,,,,,
num_file_creations,0.0021277008038623757,0.9441469309888868,0.011944758783757226,0.0008445725300649879,,,,,,,,,,,,,,,
num_shells,0.00040399415555125717,1.0,0.00045786004295811367,0.0002020227463082479,,,,,,,,,,,,,,,
num_access_files,0.0029597380515642424,0.6565077691093546,0.004090921687107563,0.0014454313165785633,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,1.3466471851741879e-05,1.0,1.3466471851741879e-05,6.732444475921385e-06,,,,,,,,,,,,,,,
is_guest_login,0.0019256337777906474,0.976848930472883,0.0019256337777906474,7.313917337345339e-05,,,,,,,,,,,,,,,
count,0.12265083715104785,0.0,20.045107149088352,0.26011509860490506,,,,,,,,,,,,,,,
srv_count,0.22115771864209555,0.0,19.41899670577832,0.08925097485347458,,,,,,,,,,,,,,,
serror_rate,0.4399964712198662,0.0,0.04989914030690248,0.018065919112711,,,,,,,,,,,,,,,
srv_serror_rate,0.24248516270524523,0.0,0.052853618089967885,0.011892261144598865,,,,,,,,,,,,,,,
rerror_rate,0.5221854456325727,0.0,0.014767804513782882,0.013541261936019799,,,,,,,,,,,,,,,
srv_rerror_rate,0.5222383486298716,0.0,0.013379921364755387,0.006167851251948392,,,,,,,,,,,,,,,
same_srv_rate,0.43700041361664466,0.0,0.0322047959108717,0.09825856572001578,,,,,,,,,,,,,,,
diff_srv_rate,0.4543805085619319,0.0,0.022288404333669673,0.14512191833410634,,,,,,,,,,,,,,,
srv_diff_host_rate,0.2566000886805663,0.0,0.06706609341080327,0.11104344790162227,,,,,,,,,,,,,,,
dst_host_count,0.1812934809970454,0.0,28.70348333285413,0.2735842688344118,,,,,,,,,,,,,,,
dst_host_srv_count,0.1233296800527888,0.0,15.301267886045073,0.19824493141762073,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.24260490181750272,0.0,0.03389114614419206,0.18214930408125662,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.20687530477512883,0.0,0.025544545954407208,0.16809713482401112,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.2856883494227711,0.0,0.0840429385842846,0.22180542373819706,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.5754049792429089,0.0,0.024517540740363976,0.16020928128250528,,,,,,,,,,,,,,,
dst_host_serror_rate,0.20033486001886158,0.0,0.050441997446744144,0.02778687459288477,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.4552349766737527,0.0,0.05374578002873081,0.01477332567347038,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.3207796422926487,0.0,0.04495189125328135,0.07071266592363809,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.6179927628600472,0.0,0.010178377516699689,0.01861026466811756,,,,,,,,,,,,,,,
GLOBAL,0.18206891669496492,0.26636965862716483,1406.0791805442877,0.058839740409442745,41.0,12.0,29.0,70.73170731707317,0.0009645222348291438,0.9103599964090133,0.9124773623388553,0.9069485591166173,0.9165403505605517,-84.1513200790808,37.54659109467933,15.49314838998467,-58.736204970202536,123.69290336374169,28658484.319786053
