Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.07255061710107258,0.0,282.5053360894715,0.01121631977547975,,,,,,,,,,,,,,,
protocol_type,0.11166398459435611,0.0,0.12935219537157355,0.045435377235852586,,,,,,,,,,,,,,,
service,0.2909229246483568,0.0,4.30392480322118,0.5163193502318904,,,,,,,,,,,,,,,
flag,0.15446043213908173,0.0,1.0485668307331821,0.0739975420342973,,,,,,,,,,,,,,,
src_bytes,0.42927745645279664,0.0,40461.03771285643,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.4205309829851127,0.0,17194.750957766635,2.6747002088053993e-11,,,,,,,,,,,,,,,
land,0.01083377660469853,5.337585752779642e-08,0.01083377660469853,0.004949538219172881,,,,,,,,,,,,,,,
wrong_fragment,0.008369412255835984,6.033050231508228e-05,0.021822417635691593,0.004197384338210003,,,,,,,,,,,,,,,
urgent,8.079883111022923e-05,1.0,0.00012119824666534385,4.039361705277931e-05,,,,,,,,,,,,,,,
hot,0.02206481412902228,7.749594792513223e-32,0.19699428348269732,0.011119810949115487,,,,,,,,,,,,,,,
num_failed_logins,0.0020603701933111784,0.91018769380338,0.0023700990459004645,0.001030930572243734,,,,,,,,,,,,,,,
logged_in,0.28909148447652455,0.0,0.28909148447652455,0.08369342260091901,,,,,,,,,,,,,,,
num_compromised,0.010591380111367732,1.1545232117427165e-07,0.2762310038579474,0.00022166870520527507,,,,,,,,,,,,,,,
root_shell,0.0014476457240585328,0.9976553272719818,0.0014476457240585328,0.0007241998951343064,,,,,,,,,,,,,,,
su_attempted,0.0006261909411043876,1.0,0.001097517455914132,0.00031316223762327573,,,,,,,,,,,,,,,
num_root,0.005049926944390215,0.04515470476372363,0.29852474800844964,0.0002181795209305406,,,,,,,,,,,,,,,
num_file_creations,0.00232969963034535,0.8141477651227323,0.0121467576102402,0.0011649734295007372,,,,,,,,,,,,,,,
num_shells,0.00040399415555125717,1.0,0.00045786004295811367,0.0002020227463082479,,,,,,,,,,,,,,,
num_access_files,0.0029693570433014793,0.5283313147754812,0.0041005406788447996,0.0014862086696093577,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,1.3466471851741879e-05,1.0,1.3466471851741879e-05,6.732444475921385e-06,,,,,,,,,,,,,,,
is_guest_login,0.010207585663594032,3.779266229137741e-07,0.010207585663594032,0.005122678120176632,,,,,,,,,,,,,,,
count,0.6429364988519832,0.0,51.98041974992761,0.40772956228456536,,,,,,,,,,,,,,,
srv_count,0.6315303971935873,0.0,24.695597137028084,0.2299287966721414,,,,,,,,,,,,,,,
serror_rate,0.33503908643454955,0.0,0.060089561704247334,0.02179182572794845,,,,,,,,,,,,,,,
srv_serror_rate,0.26561269080307304,0.0,0.07051787838567651,0.014490167976589585,,,,,,,,,,,,,,,
rerror_rate,0.5167691240733383,0.0,0.12563856390125203,0.07078953166062346,,,,,,,,,,,,,,,
srv_rerror_rate,0.7115885723519866,0.0,0.12664758495662082,0.07069629204864405,,,,,,,,,,,,,,,
same_srv_rate,0.4811772389692762,0.0,0.2079337256288789,0.21938305764151905,,,,,,,,,,,,,,,
diff_srv_rate,0.21134954247661886,0.0,0.053332884880649835,0.1336849573007489,,,,,,,,,,,,,,,
srv_diff_host_rate,0.20911410814923537,0.0,0.0817401878129041,0.0878344619833887,,,,,,,,,,,,,,,
dst_host_count,0.3925745874209687,0.0,68.290229401348,0.21996479586631196,,,,,,,,,,,,,,,
dst_host_srv_count,0.6877394507026132,0.0,104.65694162957776,0.6394269484261312,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.26701993711157646,0.0,0.08586943844736745,0.33710221797801565,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.2883104291091255,0.0,0.05767490123894464,0.32612776239121066,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.42689389093504443,0.0,0.24506257362719155,0.19652056396541712,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.3047395247682083,0.0,0.028796644877029542,0.1713398410910116,,,,,,,,,,,,,,,
dst_host_serror_rate,0.6172155376152225,0.0,0.051373114360005794,0.0346218090287417,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.4837964677444333,0.0,0.06377283100199856,0.015184661628995627,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.38010463448628773,0.0,0.12351634461959944,0.09789284238105415,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.4470868654766795,0.0,0.12529745377708348,0.08604299982567376,,,,,,,,,,,,,,,
GLOBAL,0.2474669484334305,0.20233018739010772,1419.415408842292,0.10102470711800544,41.0,9.0,32.0,78.04878048780488,0.0,0.6289164197863363,0.5726232483113389,0.2818700062842266,0.251254051610499,-96.8635627717735,37.54659109467933,2.1025306331719005,-94.4002089886934,11.374848924460261,2687.7459414456202
