Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.02663171823200816,4.1103364588854197e-38,125.04487053919759,0.008512602177214211,,,,,,,,,,,,,,,
protocol_type,0.038290250920164026,2.436032884799954e-78,0.07394921598671668,0.00882200875846785,,,,,,,,,,,,,,,
service,0.04711718040754079,2.0265994584024155e-118,1.3386531812744051,0.11135317096089742,,,,,,,,,,,,,,,
flag,0.030183044061715902,7.790944895756235e-49,0.18106074747220463,0.004839325424537133,,,,,,,,,,,,,,,
src_bytes,0.24805005256693138,0.0,36380.17363383854,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.12616123623276887,0.0,16322.525494420604,2.6747012098838194e-11,,,,,,,,,,,,,,,
land,0.00018179736999801577,1.0,0.00018179736999801577,9.09036329870668e-05,,,,,,,,,,,,,,,
wrong_fragment,0.006916944503505773,0.00572321874745613,0.017849774048192435,0.001963752014997193,,,,,,,,,,,,,,,
urgent,8.079883111022923e-05,1.0,0.00012119824666534385,4.039361705277931e-05,,,,,,,,,,,,,,,
hot,0.00896374738283856,0.00010725884094960259,0.03761764423284375,0.0032747836442119293,,,,,,,,,,,,,,,
num_failed_logins,0.00110809001131984,0.9999992762487178,0.001417818863909126,0.00019651397336186693,,,,,,,,,,,,,,,
logged_in,0.047127841952723126,1.7920071205405455e-118,0.047127841952723126,0.0016439820153164543,,,,,,,,,,,,,,,
num_compromised,0.006907306275987124,0.005817290197984735,0.2200792020577137,0.0001753813345690132,,,,,,,,,,,,,,,
root_shell,0.0006781263850756947,1.0,0.0006781263850756947,7.610151796105533e-05,,,,,,,,,,,,,,,
su_attempted,0.0005684769906806331,1.0,0.0010109465302785559,0.0002048071415152747,,,,,,,,,,,,,,,
num_root,0.00278664516410021,0.7281559023917686,0.26953910867038355,0.00016135065335798476,,,,,,,,,,,,,,,
num_file_creations,0.0015986562583115704,0.9975742135698027,0.00911292831578403,0.0006582198078021301,,,,,,,,,,,,,,,
num_shells,0.0003366612133902658,1.0,0.00036167012558530054,0.00010657653469170503,,,,,,,,,,,,,,,
num_access_files,0.0021517427456321236,0.9390441053782935,0.003167498480328157,0.0005473930727285136,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,1.3466471851741879e-05,1.0,1.3466471851741879e-05,6.732444475921385e-06,,,,,,,,,,,,,,,
is_guest_login,0.000857925694951911,0.9999999999825268,0.000857925694951911,1.3712350717860222e-05,,,,,,,,,,,,,,,
count,0.05865941161835253,2.347515963533359e-183,6.630754675578058,0.16469980512234916,,,,,,,,,,,,,,,
srv_count,0.07519913802051637,3.3568469693938735e-301,6.140273260519612,0.04353988439425377,,,,,,,,,,,,,,,
serror_rate,0.34599006497136914,0.0,0.0056835891328096255,0.012588226245173929,,,,,,,,,,,,,,,
srv_serror_rate,0.29446291619866866,0.0,0.005968649102252305,0.013836744963543007,,,,,,,,,,,,,,,
rerror_rate,0.4943673215283413,0.0,0.024276562924015584,0.01409456552744367,,,,,,,,,,,,,,,
srv_rerror_rate,0.4801841167544568,0.0,0.02314465013035182,0.006901078400441847,,,,,,,,,,,,,,,
same_srv_rate,0.34119525591327515,0.0,0.025294290968868902,0.07618792938504693,,,,,,,,,,,,,,,
diff_srv_rate,0.3502260660305981,0.0,0.007370338405601584,0.08730271313631027,,,,,,,,,,,,,,,
srv_diff_host_rate,0.29909679417589624,0.0,0.013979956912269463,0.06678628109583605,,,,,,,,,,,,,,,
dst_host_count,0.08668107826909938,0.0,11.108868954766876,0.1848870452794881,,,,,,,,,,,,,,,
dst_host_srv_count,0.06260704098276756,7.936035269340994e-209,4.793096928924939,0.11882625685969471,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.20332093956242636,0.0,0.012764923764799072,0.12066225548726839,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.17921108453869403,0.0,0.012127206358494978,0.11028728960966927,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.25950545391387836,0.0,0.037856372653416334,0.1383348053378203,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.4236365276120089,0.0,0.015483324738132222,0.08827327883325439,,,,,,,,,,,,,,,
dst_host_serror_rate,0.2618386931870689,0.0,0.00614870219415934,0.03941571430293265,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.43030255009070717,0.0,0.0019680715967629694,0.026876667211981,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.3330823327246376,0.0,0.013351924634404806,0.05151654380578424,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.4693408645520279,0.0,0.025606809979628727,0.021702094685802455,,,,,,,,,,,,,,,
GLOBAL,0.14745413073944869,0.2847907625696951,1289.2402638557028,0.037302607106762205,41.0,12.0,29.0,70.73170731707317,0.0009645222348291438,0.9863318071640184,0.9853203374920568,0.9671424723942903,0.9667452468044745,-48.91516910103463,37.54659109467933,21.375341987408223,-43.06981975139338,184.6849582544844,232317688.61520153
