Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.07723694930546665,0.0,282.79284526350546,0.011459124792056618,,,,,,,,,,,,,,,
protocol_type,0.11373782125951903,0.0,0.127951682298996,0.04880669728484894,,,,,,,,,,,,,,,
service,0.3121326178147956,0.0,3.861032743726307,0.5216243149986807,,,,,,,,,,,,,,,
flag,0.1701825380259499,0.0,1.1114552542806548,0.07599577830318832,,,,,,,,,,,,,,,
src_bytes,0.43323659917719853,0.0,40471.57278291575,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.43543836732495267,0.0,17207.870836299062,2.6747002088053993e-11,,,,,,,,,,,,,,,
land,0.009359197936936514,4.4504546517601595e-06,0.009359197936936514,0.0042255181252753085,,,,,,,,,,,,,,,
wrong_fragment,0.008369412255835984,6.033050231508228e-05,0.021822417635691593,0.004197384338210003,,,,,,,,,,,,,,,
urgent,8.079883111022923e-05,1.0,0.00012119824666534385,4.039361705277931e-05,,,,,,,,,,,,,,,
hot,0.02206481412902228,7.749594792513223e-32,0.19699428348269732,0.011119810949115487,,,,,,,,,,,,,,,
num_failed_logins,0.0020603701933111784,0.91018769380338,0.0023700990459004645,0.001030930572243734,,,,,,,,,,,,,,,
logged_in,0.31508177515031954,0.0,0.31508177515031954,0.10498808985183421,,,,,,,,,,,,,,,
num_compromised,0.010591380111367732,1.1545232117427165e-07,0.2762310038579474,0.00022166870520527507,,,,,,,,,,,,,,,
root_shell,0.0014476457240585328,0.9976553272719818,0.0014476457240585328,0.0007241998951343064,,,,,,,,,,,,,,,
su_attempted,0.0006261909411043876,1.0,0.001097517455914132,0.00031316223762327573,,,,,,,,,,,,,,,
num_root,0.005049926944390215,0.04515470476372363,0.29852474800844964,0.0002181795209305406,,,,,,,,,,,,,,,
num_file_creations,0.00232969963034535,0.8141477651227323,0.0121467576102402,0.0011649734295007372,,,,,,,,,,,,,,,
num_shells,0.00040399415555125717,1.0,0.00045786004295811367,0.0002020227463082479,,,,,,,,,,,,,,,
num_access_files,0.0029693570433014793,0.5283313147754812,0.0041005406788447996,0.0014862086696093577,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,1.3466471851741879e-05,1.0,1.3466471851741879e-05,6.732444475921385e-06,,,,,,,,,,,,,,,
is_guest_login,0.010207585663594032,3.779266229137741e-07,0.010207585663594032,0.005122678120176632,,,,,,,,,,,,,,,
count,0.6522350976655871,0.0,54.05459981012276,0.40674242023357654,,,,,,,,,,,,,,,
srv_count,0.6428557000208731,0.0,24.877811967653535,0.22889030115111914,,,,,,,,,,,,,,,
serror_rate,0.33482362288492223,0.0,0.0771104869197109,0.024137729518742823,,,,,,,,,,,,,,,
srv_serror_rate,0.2672421338971296,0.0,0.0866425261505315,0.01715992094730434,,,,,,,,,,,,,,,
rerror_rate,0.5474726798952307,0.0,0.12563938272137787,0.07078953166062346,,,,,,,,,,,,,,,
srv_rerror_rate,0.7201869146293017,0.0,0.12664768496651965,0.07069629204864405,,,,,,,,,,,,,,,
same_srv_rate,0.4879374078388332,0.0,0.21740838863715595,0.2167686098531487,,,,,,,,,,,,,,,
diff_srv_rate,0.2215907943198422,0.0,0.053940893174767565,0.13415016588718473,,,,,,,,,,,,,,,
srv_diff_host_rate,0.21271638936956705,0.0,0.08534244493854795,0.09086396725577105,,,,,,,,,,,,,,,
dst_host_count,0.3964731310220379,0.0,69.238013156743,0.22370208332805003,,,,,,,,,,,,,,,
dst_host_srv_count,0.6912070672044278,0.0,105.77716355703386,0.6416946665823392,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.27380703892483693,0.0,0.09802784344449714,0.3345961988351352,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.2943703414423938,0.0,0.05879271097364943,0.3247811153650678,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.43718900866567456,0.0,0.26420253515292325,0.20586011878375657,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.30597844017856535,0.0,0.030035470026810562,0.17192803024591077,,,,,,,,,,,,,,,
dst_host_serror_rate,0.625335820141802,0.0,0.06833122438691974,0.036582667979060464,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.5044271026212488,0.0,0.08129202324626277,0.017822387137969284,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.3674663506534605,0.0,0.12378007134977657,0.09700603624931681,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.4614219247628218,0.0,0.1252979058696642,0.08604299982567376,,,,,,,,,,,,,,,
GLOBAL,0.25310627985923273,0.202330294635932,1420.0989502521745,0.10227227102697944,41.0,9.0,32.0,78.04878048780488,0.0,0.5958568991830505,0.5273706936963238,0.4280007181973247,0.3357747432151471,-97.59720892867954,37.54659109467933,1.851028620438936,-95.0700487941201,10.731035657244494,1683.2106585880138
