Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.019345202942884554,2.6016497929292293e-20,104.29197976691182,0.013717275320882705,,,,,,,,,,,,,,,
protocol_type,0.020010457999527054,1.0571050741112381e-21,0.028358380131058306,0.0009228567903934323,,,,,,,,,,,,,,,
service,0.04392438739280913,5.780734968523269e-103,1.1263326353351988,0.08930275759055295,,,,,,,,,,,,,,,
flag,0.06289872751437517,8.94460665500914e-211,0.22926401636699648,0.009801921249039346,,,,,,,,,,,,,,,
src_bytes,0.22625341729024107,0.0,34549.787100642374,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.0729262187899109,2.843357661326894e-283,15368.333309939271,2.6747012098838194e-11,,,,,,,,,,,,,,,
land,0.00026067624991710225,1.0,0.00026067624991710225,4.050053180181537e-05,,,,,,,,,,,,,,,
wrong_fragment,0.006039837366618617,0.02299104189202202,0.017596210503706855,0.0006495690049472604,,,,,,,,,,,,,,,
urgent,7.117983937299233e-05,1.0,0.00011157925492810694,2.6575281835751753e-05,,,,,,,,,,,,,,,
hot,0.004926076685802472,0.10246532116552032,0.04999371774599515,0.003556604994670951,,,,,,,,,,,,,,,
num_failed_logins,0.0004309486666459472,1.0,0.0006541065935997681,5.639010686889459e-05,,,,,,,,,,,,,,,
logged_in,0.05206320084217109,1.6597172798746848e-144,0.05206320084217109,0.0020953632429779427,,,,,,,,,,,,,,,
num_compromised,0.006347664337993053,0.014418432628908547,0.291000002165156,0.0004089793837562129,,,,,,,,,,,,,,,
root_shell,0.001264909945856152,0.999971786658503,0.001264909945856152,0.0001412233018942815,,,,,,,,,,,,,,,
su_attempted,0.0006156195515035767,1.0,0.00111485064366168,0.00011727564626412773,,,,,,,,,,,,,,,
num_root,0.0013889607228924072,0.9997819128462897,0.1852319966164203,0.0003355115183296683,,,,,,,,,,,,,,,
num_file_creations,0.0008772318780151389,0.9999999999442671,0.006235038837904661,0.0008564795710131681,,,,,,,,,,,,,,,
num_shells,0.0003558991968648506,1.0,0.0004001460925344702,0.00011607334615189674,,,,,,,,,,,,,,,
num_access_files,0.0006415610428782692,1.0,0.0015515259384403235,0.0002032037578793716,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,5.771511622842951e-06,1.0,5.771511622842951e-06,3.6929035418459956e-07,,,,,,,,,,,,,,,
is_guest_login,0.001531255116561936,0.9987506307118824,0.001531255116561936,4.5259533838542804e-05,,,,,,,,,,,,,,,
count,0.06343214641910322,2.320571968558781e-214,8.548391138845536,0.07916443145239567,,,,,,,,,,,,,,,
srv_count,0.11784983352367406,0.0,11.485953887830558,0.027935713688088643,,,,,,,,,,,,,,,
serror_rate,0.3011655634756159,0.0,0.053428697382470816,0.02336017939719826,,,,,,,,,,,,,,,
srv_serror_rate,0.23755696108088414,0.0,0.0628830909207637,0.03998651869228116,,,,,,,,,,,,,,,
rerror_rate,0.5258406624927414,0.0,0.05676015898944064,0.01825006711599136,,,,,,,,,,,,,,,
srv_rerror_rate,0.5133696382480939,0.0,0.05584052956279998,0.013355737858172217,,,,,,,,,,,,,,,
same_srv_rate,0.3103851249245967,0.0,0.02858419574689296,0.0552808677574085,,,,,,,,,,,,,,,
diff_srv_rate,0.26698331153612415,0.0,0.021026250574636942,0.03839147733107519,,,,,,,,,,,,,,,
srv_diff_host_rate,0.350731541821648,0.0,0.0199970429250279,0.06138076472317025,,,,,,,,,,,,,,,
dst_host_count,0.06542411151831645,5.078370969047736e-228,7.9682269103152095,0.11124009362589393,,,,,,,,,,,,,,,
dst_host_srv_count,0.0691618173676809,8.5164510727492465e-255,10.90303719909895,0.09661212712802889,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.23316435971181504,0.0,0.038285613051616464,0.08145027026860596,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.18479009974631996,0.0,0.012295487564679726,0.08396472905118134,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.21949044828676822,0.0,0.04169396783060141,0.08142910879092403,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.3271772784705039,0.0,0.006460122237582181,0.05239520522743119,,,,,,,,,,,,,,,
dst_host_serror_rate,0.3062399590463815,0.0,0.07264590273794493,0.043029669407419265,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.40600497696232246,0.0,0.07495053802606007,0.03246998587728453,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.35595629507590393,0.0,0.0460847478341637,0.05256029732714593,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.4510743992429216,0.0,0.053096009208225145,0.029605966034150867,,,,,,,,,,,,,,,
GLOBAL,0.14214579838624097,0.2960580274596925,1221.0720732160764,0.027908717093502258,41.0,13.0,28.0,68.29268292682927,0.0009645222348291438,0.9917856180985726,0.9913397053065225,0.9691624023700511,0.9675694075730229,93.99389456834815,37.54659109467933,31.101311528144844,-17.16608453289874,268.49005993532813,685665686.2936183
