Feature,KS Statistic,KS P-value,Wasserstein Distance,Jensen-Shannon Divergence,# Features,# Similaires (p > 0.05),# Différentes,PD (%),CB Diff (%),TSTR RF Accuracy,TSTR RF F1-score,TSTR MLP Accuracy,TSTR MLP F1-score,Diversity Gap (%),Vendi Score (real),Vendi Score (synth),Vendi Gap (%),Mean (synth),Variance (synth)
duration,0.08233400890133791,0.0,282.84772786953704,0.011525839045431419,,,,,,,,,,,,,,,
protocol_type,0.11795282694910336,0.0,0.11873388231650238,0.058269282439695286,,,,,,,,,,,,,,,
service,0.3672980197553142,0.0,3.465246402768706,0.5389826511761635,,,,,,,,,,,,,,,
flag,0.21730172303507345,0.0,1.299931994317149,0.08526953031730912,,,,,,,,,,,,,,,
src_bytes,0.4430738568648708,0.0,40488.99252611013,5.89545987473443e-10,,,,,,,,,,,,,,,
dst_bytes,0.45942888692876904,0.0,17224.711514470582,2.6747002088053993e-11,,,,,,,,,,,,,,,
land,0.00496239487735417,0.05143442530898601,0.00496239487735417,0.002095655194805401,,,,,,,,,,,,,,,
wrong_fragment,0.008369412255835984,6.033050231508228e-05,0.021822417635691593,0.004197384338210003,,,,,,,,,,,,,,,
urgent,8.079883111022923e-05,1.0,0.00012119824666534385,4.039361705277931e-05,,,,,,,,,,,,,,,
hot,0.02206481412902228,7.749594792513223e-32,0.19699428348269732,0.011119810949115487,,,,,,,,,,,,,,,
num_failed_logins,0.0020603701933111784,0.91018769380338,0.0023700990459004645,0.001030930572243734,,,,,,,,,,,,,,,
logged_in,0.37169482281489663,0.0,0.37169482281489663,0.17364285682961256,,,,,,,,,,,,,,,
num_compromised,0.010591380111367732,1.1545232117427165e-07,0.2762310038579474,0.00022166870520527507,,,,,,,,,,,,,,,
root_shell,0.0014476457240585328,0.9976553272719818,0.0014476457240585328,0.0007241998951343064,,,,,,,,,,,,,,,
su_attempted,0.0006261909411043876,1.0,0.001097517455914132,0.00031316223762327573,,,,,,,,,,,,,,,
num_root,0.005049926944390215,0.04515470476372363,0.29852474800844964,0.0002181795209305406,,,,,,,,,,,,,,,
num_file_creations,0.00232969963034535,0.8141477651227323,0.0121467576102402,0.0011649734295007372,,,,,,,,,,,,,,,
num_shells,0.00040399415555125717,1.0,0.00045786004295811367,0.0002020227463082479,,,,,,,,,,,,,,,
num_access_files,0.0029693570433014793,0.5283313147754812,0.0041005406788447996,0.0014862086696093577,,,,,,,,,,,,,,,
num_outbound_cmds,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
is_host_login,1.3466471851741879e-05,1.0,1.3466471851741879e-05,6.732444475921385e-06,,,,,,,,,,,,,,,
is_guest_login,0.010207585663594032,3.779266229137741e-07,0.010207585663594032,0.005122678120176632,,,,,,,,,,,,,,,
count,0.6855915484422659,0.0,61.693274170633664,0.4026558448966817,,,,,,,,,,,,,,,
srv_count,0.6765420793579187,0.0,25.46954894052533,0.23179710449712196,,,,,,,,,,,,,,,
serror_rate,0.3478187682218197,0.0,0.1284298966866431,0.03591486543886651,,,,,,,,,,,,,,,
srv_serror_rate,0.2686157140260037,0.0,0.1363916390528616,0.030142046181641624,,,,,,,,,,,,,,,
rerror_rate,0.6438724186456769,0.0,0.12564182209697322,0.07078953166062346,,,,,,,,,,,,,,,
srv_rerror_rate,0.7425547243749874,0.0,0.1266480299881854,0.07069629204864405,,,,,,,,,,,,,,,
same_srv_rate,0.5326056949709461,0.0,0.24999467317173604,0.21012717328994132,,,,,,,,,,,,,,,
diff_srv_rate,0.25871112397907303,0.0,0.056233198241194465,0.13806528859110345,,,,,,,,,,,,,,,
srv_diff_host_rate,0.22041921126874364,0.0,0.09304538729761151,0.10023341347549604,,,,,,,,,,,,,,,
dst_host_count,0.4013614603042076,0.0,70.46198751658059,0.22914135776502298,,,,,,,,,,,,,,,
dst_host_srv_count,0.7007884619269175,0.0,108.97081142226142,0.6537109924475094,,,,,,,,,,,,,,,
dst_host_same_srv_rate,0.30688742702855565,0.0,0.1494773530911758,0.32937488052710506,,,,,,,,,,,,,,,
dst_host_diff_srv_rate,0.3042883979611761,0.0,0.06141714706223191,0.3206174342630567,,,,,,,,,,,,,,,
dst_host_same_src_port_rate,0.4700943326353212,0.0,0.32395128363686493,0.24028737755535326,,,,,,,,,,,,,,,
dst_host_srv_diff_host_rate,0.30762808298039956,0.0,0.031685404399886236,0.17367106853807399,,,,,,,,,,,,,,,
dst_host_serror_rate,0.644148481318637,0.0,0.11927512248056811,0.046821734298580095,,,,,,,,,,,,,,,
dst_host_srv_serror_rate,0.5596194375054708,0.0,0.13344600035773682,0.03087074549726024,,,,,,,,,,,,,,,
dst_host_rerror_rate,0.3095133890396385,0.0,0.12418242974300743,0.09804194133546859,,,,,,,,,,,,,,,
dst_host_srv_rerror_rate,0.4811166398459436,0.0,0.12529846352036436,0.08604299982567376,,,,,,,,,,,,,,,
GLOBAL,0.2681082579525675,0.20358468426652548,1421.2492344627342,0.10718625007312489,41.0,10.0,31.0,75.60975609756098,0.0,0.6918709040308825,0.6562568310900063,0.5199524194272377,0.3846763565848573,-98.97684684247386,37.54659109467933,1.482496346293158,-96.05158203961892,9.674546873421896,355.9993238041551
